Year,Country Code,Life Expectancy
1980,HIC,73.18839849
1981,HIC,73.54512385
1982,HIC,73.8768257
1983,HIC,73.97715294
1984,HIC,74.25649857
1985,HIC,74.38446747
1986,HIC,74.63306312
1987,HIC,74.90200421
1988,HIC,75.01939753
1989,HIC,75.26611563
1990,HIC,75.42823488
1991,HIC,75.60293479
1992,HIC,75.86404838
1993,HIC,75.93920415
1994,HIC,76.21968046
1995,HIC,76.28550749
1996,HIC,76.65692833
1997,HIC,76.990857
1998,HIC,77.17261878
1999,HIC,77.31647249
2000,HIC,77.59380137
2001,HIC,77.8955535
2002,HIC,78.03379056
2003,HIC,78.16090897
2004,HIC,78.57473342
2005,HIC,78.67339638
2006,HIC,78.98345688
2007,HIC,79.21851477
2008,HIC,79.36598888
2009,HIC,79.64658691
2010,HIC,79.82621319
2011,HIC,80.06776615
2012,HIC,80.18677394
2013,HIC,80.36478186
2014,HIC,80.62339128
2015,HIC,80.49851928
2016,HIC,80.64386433
1964,HKG,69.10436585
1965,HKG,69.54287805
1966,HKG,69.94621951
1967,HKG,70.32578049
1968,HKG,70.69053659
1969,HKG,71.04456098
1970,HKG,71.3865122
1971,HKG,71.45853659
1972,HKG,71.45609756
1973,HKG,72.1097561
1974,HKG,72.61219512
1975,HKG,73.36829268
1976,HKG,72.8195122
1977,HKG,73.3195122
1978,HKG,73.57560976
1979,HKG,73.67317073
1980,HKG,74.67317073
1981,HKG,75.32439024
1982,HKG,75.42926829
1983,HKG,75.27560976
1984,HKG,76.02926829
1985,HKG,76.43414634
1986,HKG,76.68536585
1987,HKG,76.88292683
1988,HKG,77.08292683
1989,HKG,77.02926829
1990,HKG,77.3804878
1991,HKG,77.88292683
1992,HKG,77.67804878
1993,HKG,78.03170732
1994,HKG,78.52926829
1995,HKG,78.68292683
1996,HKG,79.62682927
1997,HKG,80.12682927
1998,HKG,80.13170732
1999,HKG,80.38292683
2000,HKG,80.87804878
2001,HKG,81.42439024
2002,HKG,81.42682927
2003,HKG,81.37804878
2004,HKG,81.82926829
2005,HKG,81.62926829
2006,HKG,82.37560976
2007,HKG,82.32682927
2008,HKG,82.37560976
2009,HKG,82.77560976
2010,HKG,82.97804878
2011,HKG,83.42195122
2012,HKG,83.4804878
2013,HKG,83.83170732
2014,HKG,83.9804878
2015,HKG,84.27804878
2016,HKG,84.22682927
1964,HND,48.926
1965,HND,49.548
1966,HND,50.151
1967,HND,50.742
1968,HND,51.33
1969,HND,51.921
1970,HND,52.522
1971,HND,53.14
1972,HND,53.778
1973,HND,54.439
1974,HND,55.124
1975,HND,55.834
1976,HND,56.567
1977,HND,57.317
1978,HND,58.08
1979,HND,58.851
1980,HND,59.632
1981,HND,60.427
1982,HND,61.236
1983,HND,62.05
1984,HND,62.859
1985,HND,63.643
1986,HND,64.382
1987,HND,65.062
1988,HND,65.679
1989,HND,66.229
1990,HND,66.723
1991,HND,67.175
1992,HND,67.605
1993,HND,68.028
1994,HND,68.45
1995,HND,68.871
1996,HND,69.284
1997,HND,69.676
1998,HND,70.041
1999,HND,70.378
2000,HND,70.689
2001,HND,70.976
2002,HND,71.249
2003,HND,71.511
2004,HND,71.77
2005,HND,72.026
2006,HND,72.285
2007,HND,72.544
2008,HND,72.803
2009,HND,73.061
2010,HND,73.317
2011,HND,73.569
2012,HND,73.814
2013,HND,74.051
2014,HND,74.278
2015,HND,74.495
2016,HND,74.701
1964,HPC,41.4781836
1965,HPC,41.87598999
1966,HPC,42.26877567
1967,HPC,42.66053712
1968,HPC,43.05454868
1969,HPC,43.45174678
1970,HPC,43.85300943
1971,HPC,44.25842597
1972,HPC,44.66456609
1973,HPC,45.06776336
1974,HPC,45.46575644
1975,HPC,45.85421773
1976,HPC,46.22904975
1977,HPC,46.58948201
1978,HPC,46.93633055
1979,HPC,47.27141475
1980,HPC,47.59881904
1981,HPC,47.92442601
1982,HPC,48.25027717
1983,HPC,48.57393366
1984,HPC,48.88997049
1985,HPC,49.18322501
1986,HPC,49.43485582
1987,HPC,49.63176685
1988,HPC,49.77107121
1989,HPC,49.86464075
1990,HPC,49.93684831
1991,HPC,50.01768733
1992,HPC,50.13036459
1993,HPC,50.28053801
1994,HPC,50.45924323
1995,HPC,50.66226985
1996,HPC,50.89472214
1997,HPC,51.16403683
1998,HPC,51.47749269
1999,HPC,51.84219216
2000,HPC,52.26410061
2001,HPC,52.74934234
2002,HPC,53.29664728
2003,HPC,53.90032259
2004,HPC,54.5520779
2005,HPC,55.24228463
2006,HPC,55.96161697
2007,HPC,56.69696411
2008,HPC,57.43356861
2009,HPC,58.15822389
2010,HPC,58.85894745
2011,HPC,59.52887102
2012,HPC,60.16656535
2013,HPC,60.77033533
2014,HPC,61.33431413
2015,HPC,61.85295289
2016,HPC,62.32328464
1964,HRV,66.15443902
1965,HRV,66.51204878
1966,HRV,66.86278049
1967,HRV,67.20873171
1968,HRV,67.54892683
1969,HRV,67.88136585
1970,HRV,68.2004878
1971,HRV,68.50163415
1972,HRV,68.77873171
1973,HRV,69.0292439
1974,HRV,69.25270732
1975,HRV,70.00195122
1976,HRV,70.45536585
1977,HRV,70.74439024
1978,HRV,70.53878049
1979,HRV,70.42731707
1980,HRV,70.17536585
1981,HRV,70.34439024
1982,HRV,70.48268293
1983,HRV,70.27487805
1984,HRV,70.21853659
1985,HRV,70.88609756
1986,HRV,71.41902439
1987,HRV,71.4702439
1988,HRV,71.48829268
1989,HRV,71.84463415
1990,HRV,72.1704878
1991,HRV,72.18536585
1992,HRV,71.24146341
1993,HRV,71.52243902
1994,HRV,71.80341463
1995,HRV,72.08439024
1996,HRV,72.36536585
1997,HRV,72.49512195
1998,HRV,72.31707317
1999,HRV,72.64195122
2000,HRV,72.80780488
2001,HRV,74.51292683
2002,HRV,74.71731707
2003,HRV,74.61390244
2004,HRV,75.5202439
2005,HRV,75.24463415
2006,HRV,75.83682927
2007,HRV,75.70560976
2008,HRV,75.91219512
2009,HRV,76.16829268
2010,HRV,76.47560976
2011,HRV,76.77560976
2012,HRV,76.92439024
2013,HRV,77.12682927
2014,HRV,77.47804878
2015,HRV,77.27560976
2016,HRV,78.02195122
1964,HTI,43.414
1965,HTI,43.837
1966,HTI,44.267
1967,HTI,44.7
1968,HTI,45.134
1969,HTI,45.573
1970,HTI,46.027
1971,HTI,46.508
1972,HTI,47.019
1973,HTI,47.559
1974,HTI,48.119
1975,HTI,48.683
1976,HTI,49.232
1977,HTI,49.746
1978,HTI,50.215
1979,HTI,50.635
1980,HTI,51.009
1981,HTI,51.347
1982,HTI,51.668
1983,HTI,51.987
1984,HTI,52.309
1985,HTI,52.637
1986,HTI,52.97
1987,HTI,53.302
1988,HTI,53.628
1989,HTI,53.949
1990,HTI,54.265
1991,HTI,54.58
1992,HTI,54.894
1993,HTI,55.209
1994,HTI,55.523
1995,HTI,55.829
1996,HTI,56.121
1997,HTI,56.393
1998,HTI,56.648
1999,HTI,56.891
2000,HTI,57.131
2001,HTI,57.382
2002,HTI,57.655
2003,HTI,57.959
2004,HTI,58.292
2005,HTI,58.652
2006,HTI,59.028
2007,HTI,59.408
2008,HTI,59.782
2009,HTI,60.148
2010,HTI,60.511
2011,HTI,60.879
2012,HTI,61.26
2013,HTI,61.658
2014,HTI,62.069
2015,HTI,62.485
2016,HTI,62.896
1964,HUN,69.38097561
1965,HUN,69.07121951
1966,HUN,69.82243902
1967,HUN,69.40707317
1968,HUN,69.2302439
1969,HUN,69.31463415
1970,HUN,69.16463415
1971,HUN,69.05243902
1972,HUN,69.66463415
1973,HUN,69.51804878
1974,HUN,69.24804878
1975,HUN,69.29
1976,HUN,69.57317073
1977,HUN,69.84804878
1978,HUN,69.39390244
1979,HUN,69.61536585
1980,HUN,69.06170732
1981,HUN,69.13926829
1982,HUN,69.35780488
1983,HUN,68.97365854
1984,HUN,69.02585366
1985,HUN,68.97219512
1986,HUN,69.17341463
1987,HUN,69.65121951
1988,HUN,70.02341463
1989,HUN,69.46170732
1990,HUN,69.31560976
1991,HUN,69.37707317
1992,HUN,69.11707317
1993,HUN,69.10121951
1994,HUN,69.4697561
1995,HUN,69.79170732
1996,HUN,70.32878049
1997,HUN,70.70243902
1998,HUN,70.55780488
1999,HUN,70.67707317
2000,HUN,71.24634146
2001,HUN,72.24878049
2002,HUN,72.34878049
2003,HUN,72.3
2004,HUN,72.64878049
2005,HUN,72.64878049
2006,HUN,73.09756098
2007,HUN,73.15121951
2008,HUN,73.70243902
2009,HUN,73.90487805
2010,HUN,74.20731707
2011,HUN,74.85853659
2012,HUN,75.06341463
2013,HUN,75.56585366
2014,HUN,75.76341463
2015,HUN,75.56829268
2016,HUN,76.06341463
1964,IBD,51.39514382
1965,IBD,52.36459459
1966,IBD,53.37470328
1967,IBD,54.36898116
1968,IBD,55.32969002
1969,IBD,56.18374736
1970,IBD,56.97620193
1971,IBD,57.6760371
1972,IBD,58.3212893
1973,IBD,58.93404097
1974,IBD,59.52944586
1975,IBD,60.05280941
1976,IBD,60.57554864
1977,IBD,61.05872235
1978,IBD,61.51072437
1979,IBD,61.91521548
1980,IBD,62.29169015
1981,IBD,62.66839505
1982,IBD,63.02718998
1983,IBD,63.34288472
1984,IBD,63.63221838
1985,IBD,63.96461175
1986,IBD,64.33965514
1987,IBD,64.6390561
1988,IBD,64.92530373
1989,IBD,65.18221326
1990,IBD,65.42952682
1991,IBD,65.67127348
1992,IBD,65.85186724
1993,IBD,66.02417192
1994,IBD,66.2682262
1995,IBD,66.53929782
1996,IBD,66.87267383
1997,IBD,67.21096099
1998,IBD,67.52044439
1999,IBD,67.77014615
2000,IBD,68.05279988
2001,IBD,68.34253309
2002,IBD,68.62365833
2003,IBD,68.90498179
2004,IBD,69.20975702
2005,IBD,69.49575494
2006,IBD,69.83303198
2007,IBD,70.16360358
2008,IBD,70.4833814
2009,IBD,70.83252216
2010,IBD,71.16154065
2011,IBD,71.50942365
2012,IBD,71.82726387
2013,IBD,72.14220282
2014,IBD,72.42729011
2015,IBD,72.69619558
2016,IBD,72.95509526
1964,IBT,50.11973045
1965,IBT,51.00421387
1966,IBT,51.91719624
1967,IBT,52.80880542
1968,IBT,53.66552311
1969,IBT,54.42847811
1970,IBT,55.13714394
1971,IBT,55.76891467
1972,IBT,56.35657077
1973,IBT,56.92046084
1974,IBT,57.47354247
1975,IBT,57.97054826
1976,IBT,58.47104915
1977,IBT,58.94101001
1978,IBT,59.38568198
1979,IBT,59.78967664
1980,IBT,60.16702183
1981,IBT,60.54319346
1982,IBT,60.8999708
1983,IBT,61.21707231
1984,IBT,61.50750522
1985,IBT,61.82669256
1986,IBT,62.17268725
1987,IBT,62.44921831
1988,IBT,62.70609272
1989,IBT,62.93381536
1990,IBT,63.14700355
1991,IBT,63.3574784
1992,IBT,63.51046933
1993,IBT,63.66231253
1994,IBT,63.8743504
1995,IBT,64.11160518
1996,IBT,64.40281108
1997,IBT,64.70530268
1998,IBT,64.98045142
1999,IBT,65.21839875
2000,IBT,65.49050578
2001,IBT,65.77258118
2002,IBT,66.0563861
2003,IBT,66.35003374
2004,IBT,66.67064009
2005,IBT,66.9841648
2006,IBT,67.34309408
2007,IBT,67.70021694
2008,IBT,68.04949523
2009,IBT,68.41907615
2010,IBT,68.7681399
2011,IBT,69.1268154
2012,IBT,69.45797859
2013,IBT,69.78232002
2014,IBT,70.07865467
2015,IBT,70.35621205
2016,IBT,70.6189889
1964,IDA,43.83270171
1965,IDA,44.31844716
1966,IDA,44.77166069
1967,IDA,45.18656084
1968,IDA,45.56346111
1969,IDA,45.90699489
1970,IDA,46.22970304
1971,IDA,46.54904546
1972,IDA,46.8816022
1973,IDA,47.23900768
1974,IDA,47.62897502
1975,IDA,48.05642672
1976,IDA,48.52135254
1977,IDA,49.01078863
1978,IDA,49.50721572
1979,IDA,49.9957163
1980,IDA,50.46491285
1981,IDA,50.9472526
1982,IDA,51.37486679
1983,IDA,51.7776031
1984,IDA,52.15779231
1985,IDA,52.50460335
1986,IDA,52.80886634
1987,IDA,53.07147645
1988,IDA,53.28768205
1989,IDA,53.48405519
1990,IDA,53.65478641
1991,IDA,53.8197348
1992,IDA,53.99285715
1993,IDA,54.17534202
1994,IDA,54.37370193
1995,IDA,54.59264156
1996,IDA,54.83491708
1997,IDA,55.09572513
1998,IDA,55.3721091
1999,IDA,55.68036017
2000,IDA,56.01427659
2001,IDA,56.38874243
2002,IDA,56.80357121
2003,IDA,57.2602471
2004,IDA,57.75465066
2005,IDA,58.27971638
2006,IDA,58.82737849
2007,IDA,59.38766879
2008,IDA,59.94540415
2009,IDA,60.48822214
2010,IDA,61.00702034
2011,IDA,61.50004542
2012,IDA,61.96788628
2013,IDA,62.41385382
2014,IDA,62.83665693
2015,IDA,63.23268056
2016,IDA,63.59918453
1964,IDB,45.75418076
1965,IDB,46.32412532
1966,IDB,46.87547943
1967,IDB,47.41093214
1968,IDB,47.93459365
1969,IDB,48.44561524
1970,IDB,48.94363305
1971,IDB,49.42738885
1972,IDB,49.89566738
1973,IDB,50.3467082
1974,IDB,50.78215771
1975,IDB,51.20568926
1976,IDB,51.6217214
1977,IDB,52.03214692
1978,IDB,52.43706181
1979,IDB,52.83411948
1980,IDB,53.21638728
1981,IDB,53.5764864
1982,IDB,53.91036981
1983,IDB,54.19441461
1984,IDB,54.43980766
1985,IDB,54.63700348
1986,IDB,54.78513767
1987,IDB,54.894344
1988,IDB,54.95959734
1989,IDB,55.00013268
1990,IDB,55.01988204
1991,IDB,55.00931873
1992,IDB,54.98689414
1993,IDB,54.9456636
1994,IDB,54.90935476
1995,IDB,54.88442815
1996,IDB,54.88165486
1997,IDB,54.90899442
1998,IDB,54.95880885
1999,IDB,55.04928879
2000,IDB,55.19353906
2001,IDB,55.39921755
2002,IDB,55.67027371
2003,IDB,55.99178942
2004,IDB,56.37096256
2005,IDB,56.79777194
2006,IDB,57.26156366
2007,IDB,57.74881487
2008,IDB,58.24290389
2009,IDB,58.73064721
2010,IDB,59.20835377
2011,IDB,59.66462167
2012,IDB,60.09325422
2013,IDB,60.50417686
2014,IDB,60.89369396
2015,IDB,61.25627871
2016,IDB,61.58796584
1964,IDN,49.051
1965,IDN,49.629
1966,IDN,50.208
1967,IDN,50.789
1968,IDN,51.374
1969,IDN,51.963
1970,IDN,52.553
1971,IDN,53.14
1972,IDN,53.72
1973,IDN,54.288
1974,IDN,54.843
1975,IDN,55.386
1976,IDN,55.92
1977,IDN,56.448
1978,IDN,56.971
1979,IDN,57.488
1980,IDN,57.995
1981,IDN,58.489
1982,IDN,58.966
1983,IDN,59.423
1984,IDN,59.863
1985,IDN,60.287
1986,IDN,60.7
1987,IDN,61.107
1988,IDN,61.512
1989,IDN,61.915
1990,IDN,62.32
1991,IDN,62.727
1992,IDN,63.131
1993,IDN,63.529
1994,IDN,63.919
1995,IDN,64.291
1996,IDN,64.637
1997,IDN,64.954
1998,IDN,65.244
1999,IDN,65.513
2000,IDN,65.772
2001,IDN,66.037
2002,IDN,66.321
2003,IDN,66.631
2004,IDN,66.969
2005,IDN,67.334
2006,IDN,67.717
2007,IDN,68.105
2008,IDN,68.485
2009,IDN,68.853
2010,IDN,69.205
2011,IDN,69.542
2012,IDN,69.866
2013,IDN,70.179
2014,IDN,70.481
2015,IDN,70.768
2016,IDN,71.035
1964,IDX,42.93793286
1965,IDX,43.38461469
1966,IDX,43.79245182
1967,IDX,44.15160129
1968,IDX,44.46034235
1969,IDX,44.72541567
1970,IDX,44.96494175
1971,IDX,45.20494892
1972,IDX,45.47034963
1973,IDX,45.77905489
1974,IDX,46.14182263
1975,IDX,46.56446556
1976,IDX,47.04523826
1977,IDX,47.56456472
1978,IDX,48.09698518
1979,IDX,48.62193282
1980,IDX,49.12607927
1981,IDX,49.66597084
1982,IDX,50.13292902
1983,IDX,50.58894673
1984,IDX,51.03081465
1985,IDX,51.4475448
1986,IDX,51.82581688
1987,IDX,52.16174241
1988,IDX,52.45130353
1989,IDX,52.72426962
1990,IDX,52.96972745
1991,IDX,53.22280033
1992,IDX,53.4942192
1993,IDX,53.78934224
1994,IDX,54.10551634
1995,IDX,54.44662332
1996,IDX,54.81152281
1997,IDX,55.1892793
1998,IDX,55.57932575
1999,IDX,55.99687799
2000,IDX,56.42591493
2001,IDX,56.88471824
2002,IDX,57.37109348
2003,IDX,57.89454677
2004,IDX,58.44586124
2005,IDX,59.01959152
2006,IDX,59.60906289
2007,IDX,60.20615863
2008,IDX,60.79641651
2009,IDX,61.36779782
2010,IDX,61.90905118
2011,IDX,62.42255008
2012,IDX,62.91158488
2013,IDX,63.37674492
2014,IDX,63.81780447
2015,IDX,64.23192906
2016,IDX,64.61689789
1964,IMN,
1965,IMN,
1966,IMN,
1967,IMN,
1968,IMN,
1969,IMN,
1970,IMN,
1971,IMN,
1972,IMN,
1973,IMN,
1974,IMN,
1975,IMN,
1976,IMN,
1977,IMN,
1978,IMN,
1979,IMN,
1980,IMN,
1981,IMN,
1982,IMN,
1983,IMN,
1984,IMN,
1985,IMN,
1986,IMN,
1987,IMN,
1988,IMN,
1989,IMN,
1990,IMN,
1991,IMN,
1992,IMN,
1993,IMN,
1994,IMN,76.52926829
1995,IMN,
1996,IMN,
1997,IMN,
1998,IMN,
1999,IMN,
2000,IMN,
2001,IMN,
2002,IMN,77.96585366
2003,IMN,
2004,IMN,
2005,IMN,
2006,IMN,
2007,IMN,
2008,IMN,
2009,IMN,
2010,IMN,
2011,IMN,
2012,IMN,
2013,IMN,
2014,IMN,
2015,IMN,
2016,IMN,
1964,IND,43.873
1965,IND,44.5
1966,IND,45.136
1967,IND,45.779
1968,IND,46.428
1969,IND,47.081
1970,IND,47.737
1971,IND,48.398
1972,IND,49.061
1973,IND,49.722
1974,IND,50.374
1975,IND,51.012
1976,IND,51.63
1977,IND,52.222
1978,IND,52.786
1979,IND,53.319
1980,IND,53.814
1981,IND,54.268
1982,IND,54.686
1983,IND,55.074
1984,IND,55.441
1985,IND,55.801
1986,IND,56.169
1987,IND,56.553
1988,IND,56.963
1989,IND,57.4
1990,IND,57.865
1991,IND,58.353
1992,IND,58.851
1993,IND,59.349
1994,IND,59.84
1995,IND,60.32
1996,IND,60.783
1997,IND,61.233
1998,IND,61.669
1999,IND,62.093
2000,IND,62.505
2001,IND,62.907
2002,IND,63.304
2003,IND,63.699
2004,IND,64.095
2005,IND,64.5
2006,IND,64.918
2007,IND,65.35
2008,IND,65.794
2009,IND,66.244
2010,IND,66.693
2011,IND,67.13
2012,IND,67.545
2013,IND,67.931
2014,IND,68.286
2015,IND,68.607
2016,IND,68.897
1964,INX,
1965,INX,
1966,INX,
1967,INX,
1968,INX,
1969,INX,
1970,INX,
1971,INX,
1972,INX,
1973,INX,
1974,INX,
1975,INX,
1976,INX,
1977,INX,
1978,INX,
1979,INX,
1980,INX,
1981,INX,
1982,INX,
1983,INX,
1984,INX,
1985,INX,
1986,INX,
1987,INX,
1988,INX,
1989,INX,
1990,INX,
1991,INX,
1992,INX,
1993,INX,
1994,INX,
1995,INX,
1996,INX,
1997,INX,
1998,INX,
1999,INX,
2000,INX,
2001,INX,
2002,INX,
2003,INX,
2004,INX,
2005,INX,
2006,INX,
2007,INX,
2008,INX,
2009,INX,
2010,INX,
2011,INX,
2012,INX,
2013,INX,
2014,INX,
2015,INX,
2016,INX,
1964,IRL,70.40129268
1965,IRL,70.52314634
1966,IRL,70.63843902
1967,IRL,70.74514634
1968,IRL,70.84429268
1969,IRL,70.93787805
1970,IRL,71.03143902
1971,IRL,71.12853659
1972,IRL,71.2322439
1973,IRL,71.34556098
1974,IRL,71.47202439
1975,IRL,71.61660976
1976,IRL,71.78278049
1977,IRL,71.969
1978,IRL,72.17373171
1979,IRL,72.39346341
1980,IRL,72.6232439
1981,IRL,72.85609756
1982,IRL,73.08807317
1983,IRL,73.31368293
1984,IRL,73.53146341
1985,IRL,73.74236585
1986,IRL,73.95141463
1987,IRL,74.16253659
1988,IRL,74.37770732
1989,IRL,74.59590244
1990,IRL,74.80909756
1991,IRL,75.00526829
1992,IRL,75.18095122
1993,IRL,75.33612195
1994,IRL,75.47680488
1995,IRL,75.61756098
1996,IRL,75.83170732
1997,IRL,75.98536585
1998,IRL,76.1804878
1999,IRL,76.08292683
2000,IRL,76.53658537
2001,IRL,77.13414634
2002,IRL,77.63414634
2003,IRL,78.13902439
2004,IRL,78.53902439
2005,IRL,78.94390244
2006,IRL,79.24146341
2007,IRL,79.64146341
2008,IRL,80.09512195
2009,IRL,80.1902439
2010,IRL,80.74390244
2011,IRL,80.74634146
2012,IRL,80.84634146
2013,IRL,80.94878049
2014,IRL,81.34878049
2015,IRL,81.45365854
2016,IRL,81.65365854
1964,IRN,47.172
1965,IRN,47.729
1966,IRN,48.298
1967,IRN,48.888
1968,IRN,49.503
1969,IRN,50.148
1970,IRN,50.855
1971,IRN,51.661
1972,IRN,52.559
1973,IRN,53.513
1974,IRN,54.463
1975,IRN,55.264
1976,IRN,55.744
1977,IRN,55.827
1978,IRN,55.514
1979,IRN,54.882
1980,IRN,54.114
1981,IRN,53.453
1982,IRN,53.126
1983,IRN,53.287
1984,IRN,53.983
1985,IRN,55.196
1986,IRN,56.828
1987,IRN,58.665
1988,IRN,60.516
1989,IRN,62.272
1990,IRN,63.837
1991,IRN,65.153
1992,IRN,66.243
1993,IRN,67.137
1994,IRN,67.84
1995,IRN,68.377
1996,IRN,68.791
1997,IRN,69.139
1998,IRN,69.471
1999,IRN,69.813
2000,IRN,70.176
2001,IRN,70.553
2002,IRN,70.921
2003,IRN,71.265
2004,IRN,71.592
2005,IRN,71.917
2006,IRN,72.257
2007,IRN,72.626
2008,IRN,73.027
2009,IRN,73.457
2010,IRN,73.905
2011,IRN,74.352
2012,IRN,74.776
2013,IRN,75.162
2014,IRN,75.502
2015,IRN,75.796
2016,IRN,76.047
1964,IRQ,52.73
1965,IRQ,53.839
1966,IRQ,54.885
1967,IRQ,55.85
1968,IRQ,56.723
1969,IRQ,57.5
1970,IRQ,58.201
1971,IRQ,58.856
1972,IRQ,59.484
1973,IRQ,60.086
1974,IRQ,60.644
1975,IRQ,61.078
1976,IRQ,61.291
1977,IRQ,61.238
1978,IRQ,60.933
1979,IRQ,60.435
1980,IRQ,59.882
1981,IRQ,59.448
1982,IRQ,59.275
1983,IRQ,59.454
1984,IRQ,60.002
1985,IRQ,60.877
1986,IRQ,61.979
1987,IRQ,63.147
1988,IRQ,64.246
1989,IRQ,65.212
1990,IRQ,66.011
1991,IRQ,66.653
1992,IRQ,67.191
1993,IRQ,67.668
1994,IRQ,68.089
1995,IRQ,68.446
1996,IRQ,68.731
1997,IRQ,68.936
1998,IRQ,69.06
1999,IRQ,69.108
2000,IRQ,69.082
2001,IRQ,68.983
2002,IRQ,68.827
2003,IRQ,68.636
2004,IRQ,68.437
2005,IRQ,68.266
2006,IRQ,68.157
2007,IRQ,68.13
2008,IRQ,68.19
2009,IRQ,68.34
2010,IRQ,68.567
2011,IRQ,68.848
2012,IRQ,69.148
2013,IRQ,69.437
2014,IRQ,69.7
2015,IRQ,69.929
2016,IRQ,70.122
1964,ISL,73.54170732
1965,ISL,73.86878049
1966,ISL,73.3004878
1967,ISL,73.78317073
1968,ISL,74.00585366
1969,ISL,73.77634146
1970,ISL,73.93390244
1971,ISL,73.5704878
1972,ISL,74.45585366
1973,ISL,74.45097561
1974,ISL,74.51170732
1975,ISL,75.57878049
1976,ISL,76.97219512
1977,ISL,76.37365854
1978,ISL,76.64926829
1979,ISL,76.77317073
1980,ISL,76.84658537
1981,ISL,76.52146341
1982,ISL,77.03780488
1983,ISL,76.84560976
1984,ISL,77.57658537
1985,ISL,77.60243902
1986,ISL,77.99073171
1987,ISL,77.33902439
1988,ISL,77.08292683
1989,ISL,78.14097561
1990,ISL,78.03634146
1991,ISL,77.99195122
1992,ISL,78.7602439
1993,ISL,78.93463415
1994,ISL,79.24707317
1995,ISL,77.98439024
1996,ISL,78.77780488
1997,ISL,78.88536585
1998,ISL,79.60243902
1999,ISL,79.35121951
2000,ISL,79.65365854
2001,ISL,80.6902439
2002,ISL,80.50243902
2003,ISL,80.96341463
2004,ISL,80.99756098
2005,ISL,81.50243902
2006,ISL,81.15853659
2007,ISL,81.45365854
2008,ISL,81.6097561
2009,ISL,81.75121951
2010,ISL,81.89756098
2011,ISL,82.35853659
2012,ISL,82.91707317
2013,ISL,82.06097561
2014,ISL,82.86097561
2015,ISL,82.46829268
2016,ISL,82.20487805
1964,ISR,
1965,ISR,
1966,ISR,72.28560976
1967,ISR,71.5097561
1968,ISR,71.05658537
1969,ISR,70.9704878
1970,ISR,71.21341463
1971,ISR,71.71902439
1972,ISR,71.07804878
1973,ISR,71.69341463
1974,ISR,71.66170732
1975,ISR,72.04512195
1976,ISR,72.95609756
1977,ISR,72.95853659
1978,ISR,73.20731707
1979,ISR,73.50731707
1980,ISR,73.87560976
1981,ISR,74.26097561
1982,ISR,74.1097561
1983,ISR,74.45853659
1984,ISR,74.80731707
1985,ISR,75.20731707
1986,ISR,74.95609756
1987,ISR,75.25853659
1988,ISR,74.43658537
1989,ISR,76.30731707
1990,ISR,76.60731707
1991,ISR,76.75853659
1992,ISR,76.50487805
1993,ISR,77.15365854
1994,ISR,77.40243902
1995,ISR,77.45121951
1996,ISR,78.10487805
1997,ISR,78.0
1998,ISR,78.14878049
1999,ISR,78.65853659
2000,ISR,78.95365854
2001,ISR,79.40731707
2002,ISR,79.45121951
2003,ISR,79.64878049
2004,ISR,80.14634146
2005,ISR,80.15121951
2006,ISR,80.55365854
2007,ISR,80.50487805
2008,ISR,80.95121951
2009,ISR,81.40487805
2010,ISR,81.60243902
2011,ISR,81.65609756
2012,ISR,81.70487805
2013,ISR,82.05609756
2014,ISR,82.15365854
2015,ISR,82.05121951
2016,ISR,82.40731707
1964,ITA,70.31170732
1965,ITA,70.17170732
1966,ITA,70.92609756
1967,ITA,70.95658537
1968,ITA,70.78
1969,ITA,70.81195122
1970,ITA,71.55878049
1971,ITA,71.80682927
1972,ITA,72.07536585
1973,ITA,72.02634146
1974,ITA,72.73439024
1975,ITA,72.64731707
1976,ITA,72.99195122
1977,ITA,73.36463415
1978,ITA,73.69317073
1979,ITA,74.00268293
1980,ITA,73.94317073
1981,ITA,74.35390244
1982,ITA,74.81463415
1983,ITA,74.6402439
1984,ITA,75.3895122
1985,ITA,75.47073171
1986,ITA,75.77073171
1987,ITA,76.2195122
1988,ITA,76.37073171
1989,ITA,76.8195122
1990,ITA,76.97073171
1991,ITA,77.0195122
1992,ITA,77.4195122
1993,ITA,77.72195122
1994,ITA,77.92195122
1995,ITA,78.17073171
1996,ITA,78.52195122
1997,ITA,78.82439024
1998,ITA,78.97560976
1999,ITA,79.42439024
2000,ITA,79.77804878
2001,ITA,80.12682927
2002,ITA,80.22926829
2003,ITA,79.98292683
2004,ITA,80.7804878
2005,ITA,80.78292683
2006,ITA,81.28292683
2007,ITA,81.43414634
2008,ITA,81.48536585
2009,ITA,81.63658537
2010,ITA,82.03658537
2011,ITA,82.18780488
2012,ITA,82.23902439
2013,ITA,82.6902439
2014,ITA,83.0902439
2015,ITA,82.54390244
2016,ITA,83.24390244
1964,JAM,66.1
1965,JAM,66.42
1966,JAM,66.74
1967,JAM,67.051
1968,JAM,67.349
1969,JAM,67.636
1970,JAM,67.917
1971,JAM,68.2
1972,JAM,68.491
1973,JAM,68.791
1974,JAM,69.099
1975,JAM,69.41
1976,JAM,69.718
1977,JAM,70.015
1978,JAM,70.294
1979,JAM,70.553
1980,JAM,70.793
1981,JAM,71.012
1982,JAM,71.217
1983,JAM,71.416
1984,JAM,71.614
1985,JAM,71.823
1986,JAM,72.056
1987,JAM,72.317
1988,JAM,72.601
1989,JAM,72.903
1990,JAM,73.204
1991,JAM,73.485
