Country,Country Code,Pos.,Year,Discipline,Event,Gender
United Kingdom,GBR,2,2008,Modern Pentathlon,Individual,Women
United Kingdom,GBR,1,2008,Cycling Track,Individual Pursuit,Women
United Kingdom,GBR,2,2008,Cycling Track,Individual Pursuit,Women
United Kingdom,GBR,1,2008,Cycling Track,"Individual Pursuit, 4,000 metres",Men
United Kingdom,GBR,3,2008,Cycling Track,"Individual Pursuit, 4,000 metres",Men
United Kingdom,GBR,2,2008,Cycling Road,Individual Time Trial,Women
United Kingdom,GBR,3,2008,Athletics,Javelin Throw,Women
United Kingdom,GBR,1,2008,Canoe Sprint,"Kayak Singles, 1,000 metres",Men
United Kingdom,GBR,3,2008,Canoe Sprint,"Kayak Singles, 500 metres",Men
United Kingdom,GBR,1,2008,Cycling Track,Keirin,Men
United Kingdom,GBR,2,2008,Cycling Track,Keirin,Men
United Kingdom,GBR,3,2008,Boxing,Light-Heavyweight,Men
United Kingdom,GBR,1,2008,Rowing,Lightweight Double Sculls,Men
United Kingdom,GBR,1,2008,Boxing,Middleweight,Men
United Kingdom,GBR,1,2008,Sailing,One Person Dinghy,Men
United Kingdom,GBR,1,2008,Sailing,One Person Dinghy,Open
United Kingdom,GBR,3,2008,Cycling Track,Points Race,Men
United Kingdom,GBR,3,2008,Artistic Gymnastics,Pommelled Horse,Men
United Kingdom,GBR,2,2008,Rowing,Quadruple Sculls,Women
United Kingdom,GBR,1,2008,Cycling Road,"Road Race, Individual",Women
United Kingdom,GBR,1,2008,Cycling Track,Sprint,Men
United Kingdom,GBR,2,2008,Cycling Track,Sprint,Men
United Kingdom,GBR,1,2008,Cycling Track,Sprint,Women
United Kingdom,GBR,3,2008,Boxing,Super-Heavyweight,Men
United Kingdom,GBR,3,2008,Equestrian Eventing,Team,Open
United Kingdom,GBR,1,2008,Cycling Track,"Team Pursuit, 4,000 metres",Men
United Kingdom,GBR,1,2008,Cycling Track,Team Sprint,Men
United Kingdom,GBR,1,2008,Sailing,Three Person Keelboat,Women
United Kingdom,GBR,2,2008,Athletics,Triple Jump,Men
United Kingdom,GBR,2,2008,Sailing,Two Person Dinghy,Men
United Kingdom,GBR,1,2008,Sailing,Two Person Keelboat,Men
United Kingdom,GBR,3,2008,Sailing,Windsurfer,Women
Georgia,GEO,3,2008,Shooting,"Air Pistol, 10 metres",Women
Georgia,GEO,2,2008,Wrestling,"Heavyweight, Freestyle",Men
Georgia,GEO,1,2008,Wrestling,"Light-Heavyweight, Freestyle",Men
Georgia,GEO,2,2008,Weightlifting,Middle-Heavyweight,Men
Georgia,GEO,1,2008,Judo,Middleweight,Men
Georgia,GEO,1,2008,Wrestling,"Middleweight, Greco-Roman",Men
Georgia,GEO,3,2008,Wrestling,"Welterweight, Freestyle",Men
Germany,DEU,3,2008,Marathon Swimming,10 kilometres Open Water,Men
Germany,DEU,1,2008,Swimming,100 metres Freestyle,Women
Germany,DEU,1,2008,Swimming,50 metres Freestyle,Women
Germany,DEU,2,2008,Canoe Sprint,"Canadian Doubles, 1,000 metres",Men
Germany,DEU,3,2008,Canoe Sprint,"Canadian Doubles, 500 metres",Men
Germany,DEU,1,2008,Cycling Mountain Bike,Cross-Country,Women
Germany,DEU,2,2008,Rowing,Double Sculls,Women
Germany,DEU,1,2008,Fencing,"Épée, Individual",Women
Germany,DEU,1,2008,Fencing,"Foil, Individual",Men
Germany,DEU,3,2008,Football,Football,Women
Germany,DEU,1,2008,Judo,Half-Middleweight,Men
Germany,DEU,2,2008,Wrestling,"Heavyweight, Greco-Roman",Men
Germany,DEU,1,2008,Hockey,Hockey,Men
Germany,DEU,3,2008,Artistic Gymnastics,Horizontal Bar,Men
Germany,DEU,2,2008,Artistic Gymnastics,Horse Vault,Women
Germany,DEU,2,2008,Equestrian Dressage,Individual,Open
Germany,DEU,3,2008,Equestrian Dressage,Individual,Open
Germany,DEU,1,2008,Equestrian Eventing,Individual,Open
Germany,DEU,1,2008,Modern Pentathlon,Individual,Women
Germany,DEU,2,2008,Athletics,Javelin Throw,Women
Germany,DEU,1,2008,Canoe Sprint,"Kayak Doubles, 1,000 metres",Men
Germany,DEU,2,2008,Canoe Sprint,"Kayak Doubles, 500 metres",Men
Germany,DEU,3,2008,Canoe Sprint,"Kayak Fours, 1,000 metres",Men
Germany,DEU,1,2008,Canoe Sprint,"Kayak Fours, 500 metres",Women
Germany,DEU,3,2008,Canoe Sprint,"Kayak Singles, 500 metres",Women
Germany,DEU,1,2008,Canoe Slalom,"Kayak Singles, Slalom",Men
Germany,DEU,1,2008,Triathlon,Olympic Distance,Men
Germany,DEU,2,2008,Cycling Track,Points Race,Men
Germany,DEU,3,2008,Rowing,Quadruple Sculls,Women
Germany,DEU,2,2008,Shooting,"Rapid-Fire Pistol, 25 metres",Men
Germany,DEU,3,2008,Shooting,"Rapid-Fire Pistol, 25 metres",Men
Germany,DEU,3,2008,Shooting,Skeet,Women
Germany,DEU,3,2008,Sailing,Skiff,Open
Germany,DEU,3,2008,Shooting,"Sporting Pistol, 25 metres",Women
Germany,DEU,1,2008,Weightlifting,Super-Heavyweight,Men
Germany,DEU,2,2008,Diving,Synchronized Platform,Men
Germany,DEU,3,2008,Diving,Synchronized Springboard,Women
Germany,DEU,1,2008,Equestrian Dressage,Team,Open
Germany,DEU,1,2008,Equestrian Eventing,Team,Open
Germany,DEU,2,2008,Table Tennis,Team,Men
Germany,DEU,3,2008,Cycling Track,Team Sprint,Men
Greece,GRC,2,2008,Taekwondo,Heavyweight,Men
Greece,GRC,2,2008,Rowing,Lightweight Double Sculls,Men
Greece,GRC,3,2008,Sailing,Three Person Keelboat,Women
Hungary,HUN,2,2008,Swimming,200 metres Butterfly,Men
Hungary,HUN,2,2008,Swimming,200 metres Individual Medley,Men
Hungary,HUN,2,2008,Swimming,400 metres Individual Medley,Men
Hungary,HUN,3,2008,Canoe Sprint,"Canadian Doubles, 1,000 metres",Men
Hungary,HUN,1,2008,Canoe Sprint,"Canadian Singles, 1,000 metres",Men
Hungary,HUN,3,2008,Fencing,"Épée, Individual",Women
Hungary,HUN,1,2008,Canoe Sprint,"Kayak Doubles, 500 metres",Women
Hungary,HUN,2,2008,Canoe Sprint,"Kayak Fours, 500 metres",Women
Hungary,HUN,2,2008,Wrestling,"Light-Heavyweight, Greco-Roman",Men
Hungary,HUN,1,2008,Water Polo,Water Polo,Men
,ZAF,3,2004,Rowing,Coxless Pairs,Men
,ZAF,2,2004,Athletics,High Jump,Women
,ZAF,2,2008,Athletics,Long Jump,Men
,SRB,3,1996,Shooting,"Air Rifle, 10 metres",Women
,SRB,2,1996,Basketball,Basketball,Men
,SRB,1,1996,Shooting,"Small-Bore Rifle, Three Positions, 50 metres",Women
India,IND,1,2008,Shooting,"Air Rifle, 10 metres",Men
India,IND,3,2008,Boxing,Middleweight,Men
India,IND,3,2008,Wrestling,"Welterweight, Freestyle",Men
Iran,IRN,3,2008,Wrestling,"Lightweight, Freestyle",Men
Iran,IRN,1,2008,Taekwondo,Welterweight,Men
Ireland,IRL,3,2008,Boxing,Light-Flyweight,Men
Ireland,IRL,2,2008,Boxing,Light-Heavyweight,Men
Ireland,IRL,3,2008,Boxing,Middleweight,Men
Iceland,ISL,2,2008,Handball,Handball,Men
Israel,ISR,3,2008,Sailing,Windsurfer,Men
Italy,ITA,3,2008,Athletics,20 kilometres Walk,Women
Italy,ITA,1,2008,Swimming,200 metres Freestyle,Women
Italy,ITA,1,2008,Athletics,50 kilometres Walk,Men
Italy,ITA,2,2008,Swimming,800 metres Freestyle,Women
Italy,ITA,2,2008,Shooting,Double Trap,Men
Italy,ITA,1,2008,Fencing,"Épée, Individual",Men
Italy,ITA,3,2008,Fencing,"Épée, Team",Men
Italy,ITA,3,2008,Boxing,Flyweight,Men
Italy,ITA,3,2008,Fencing,"Foil, Individual",Men
Italy,ITA,1,2008,Fencing,"Foil, Individual",Women
Italy,ITA,3,2008,Fencing,"Foil, Individual",Women
Italy,ITA,3,2008,Fencing,"Foil, Team",Women
Italy,ITA,2,2008,Boxing,Heavyweight,Men
Italy,ITA,3,2008,Canoe Sprint,"Kayak Doubles, 1,000 metres",Men
Italy,ITA,2,2008,Canoe Sprint,"Kayak Singles, 500 metres",Women
Italy,ITA,1,2008,Wrestling,"Light-Heavyweight, Greco-Roman",Men
Italy,ITA,1,2008,Judo,Lightweight,Women
Italy,ITA,3,2008,Sailing,One Person Dinghy,Men
Italy,ITA,2,2008,Rowing,Quadruple Sculls,Men
Italy,ITA,3,2008,Cycling Road,"Road Race, Individual",Women
Italy,ITA,3,2008,Fencing,"Sabre, Team",Men
Italy,ITA,1,2008,Shooting,Skeet,Women
Italy,ITA,1,2008,Boxing,Super-Heavyweight,Men
Italy,ITA,2,2008,Archery,Team,Men
Italy,ITA,2,2008,Shooting,Trap,Men
Italy,ITA,2,2008,Taekwondo,Welterweight,Men
Italy,ITA,2,2008,Sailing,Windsurfer,Women
Jamaica,JAM,1,2008,Athletics,100 metres,Men
Jamaica,JAM,1,2008,Athletics,100 metres,Women
Jamaica,JAM,2,2008,Athletics,100 metres,Women
Jamaica,JAM,2,2008,Athletics,100 metres,Women
Jamaica,JAM,1,2008,Athletics,200 metres,Men
Jamaica,JAM,1,2008,Athletics,200 metres,Women
Jamaica,JAM,3,2008,Athletics,200 metres,Women
Jamaica,JAM,2,2008,Athletics,4 x 400 metres Relay,Women
Jamaica,JAM,2,2008,Athletics,400 metres,Women
Jamaica,JAM,1,2008,Athletics,400 metres Hurdles,Women
Jamaica,JAM,3,2008,Athletics,Long Jump,Women
Japan,JPN,1,2008,Swimming,100 metres Breaststroke,Men
Japan,JPN,3,2008,Swimming,200 metres Backstroke,Women
Japan,JPN,1,2008,Swimming,200 metres Breaststroke,Men
Japan,JPN,3,2008,Swimming,200 metres Butterfly,Men
Japan,JPN,3,2008,Swimming,4 x 100 metres Medley Relay,Men
Japan,JPN,2,2008,Athletics,4 x 100 metres Relay,Men
Japan,JPN,3,2008,Artistic Swimming,Duet,Women
Japan,JPN,3,2008,Judo,Extra-Lightweight,Women
Japan,JPN,2,2008,Wrestling,"Featherweight, Freestyle",Men
Japan,JPN,2,2008,Wrestling,"Flyweight, Freestyle",Women
Japan,JPN,2,2008,Fencing,"Foil, Individual",Men
Japan,JPN,1,2008,Judo,Half-Lightweight,Men
Japan,JPN,3,2008,Judo,Half-Lightweight,Women
Japan,JPN,1,2008,Judo,Half-Middleweight,Women
Japan,JPN,1,2008,Judo,Heavyweight,Men
Japan,JPN,2,2008,Judo,Heavyweight,Women
Japan,JPN,3,2008,Wrestling,"Heavyweight, Freestyle",Women
Japan,JPN,2,2008,Artistic Gymnastics,Individual All-Around,Men
Japan,JPN,3,2008,Cycling Track,Keirin,Men
Japan,JPN,2,2008,Wrestling,"Lightweight, Freestyle",Men
Japan,JPN,1,2008,Wrestling,"Lightweight, Freestyle",Women
Japan,JPN,1,2008,Judo,Middleweight,Women
Japan,JPN,1,2008,Wrestling,"Middleweight, Freestyle",Women
Japan,JPN,1,2008,Softball,Softball,Women
Japan,JPN,2,2008,Artistic Gymnastics,Team All-Around,Men
Kazakhstan,KAZ,2,2008,Judo,Half-Heavyweight,Men
Kazakhstan,KAZ,3,2008,Taekwondo,Heavyweight,Men
Kazakhstan,KAZ,1,2008,Weightlifting,Heavyweight,Women
Kazakhstan,KAZ,3,2008,Boxing,Light-Heavyweight,Men
Kazakhstan,KAZ,2,2008,Wrestling,"Lightweight, Greco-Roman",Men
Kazakhstan,KAZ,3,2008,Wrestling,"Middleweight, Freestyle",Women
Kazakhstan,KAZ,3,2008,Wrestling,"Super-Heavyweight, Freestyle",Men
Kazakhstan,KAZ,2,2008,Athletics,Triple Jump,Women
Kazakhstan,KAZ,1,2008,Boxing,Welterweight,Men
Kenya,KEN,1,2008,Athletics,"1,500 metres",Men
Kenya,KEN,1,2008,Athletics,"1,500 metres",Women
Kenya,KEN,3,2008,Athletics,"10,000 metres",Men
Kenya,KEN,3,2008,Athletics,"10,000 metres",Women
Kenya,KEN,1,2008,Athletics,"3,000 metres Steeplechase",Men
Kenya,KEN,3,2008,Athletics,"3,000 metres Steeplechase",Men
Kenya,KEN,2,2008,Athletics,"3,000 metres Steeplechase",Women
Kenya,KEN,2,2008,Athletics,"5,000 metres",Men
Kenya,KEN,3,2008,Athletics,"5,000 metres",Men
Kenya,KEN,3,2008,Athletics,"5,000 metres",Women
Kenya,KEN,1,2008,Athletics,800 metres,Men
Kenya,KEN,3,2008,Athletics,800 metres,Men
Kenya,KEN,1,2008,Athletics,800 metres,Women
Kenya,KEN,2,2008,Athletics,800 metres,Women
Kenya,KEN,1,2008,Athletics,Marathon,Men
Kenya,KEN,2,2008,Athletics,Marathon,Women
Kyrgyzstan,KGZ,3,2008,Wrestling,"Lightweight, Freestyle",Men
Kyrgyzstan,KGZ,3,2008,Wrestling,"Lightweight, Greco-Roman",Men
Kyrgyzstan,KGZ,2,2008,Wrestling,"Welterweight, Greco-Roman",Men
South Korea,KOR,2,2008,Swimming,200 metres Freestyle,Men
South Korea,KOR,1,2008,Swimming,400 metres Freestyle,Men
South Korea,KOR,2,2008,Shooting,"Air Pistol, 10 metres",Men
South Korea,KOR,1,2008,Baseball,Baseball,Men
South Korea,KOR,3,2008,Badminton,Doubles,Men
South Korea,KOR,1,2008,Badminton,Doubles,Mixed
South Korea,KOR,2,2008,Badminton,Doubles,Women
South Korea,KOR,1,2008,Judo,Extra-Lightweight,Men
South Korea,KOR,1,2008,Taekwondo,Featherweight,Men
South Korea,KOR,1,2008,Taekwondo,Featherweight,Women
South Korea,KOR,2,2008,Weightlifting,Featherweight,Women
South Korea,KOR,3,2008,Wrestling,"Featherweight, Greco-Roman",Men
South Korea,KOR,2,2008,Weightlifting,Flyweight,Women
South Korea,KOR,2,2008,Fencing,"Foil, Individual",Women
South Korea,KOR,1,2008,Shooting,"Free Pistol, 50 metres",Men
South Korea,KOR,3,2008,Judo,Half-Heavyweight,Women
South Korea,KOR,2,2008,Judo,Half-Middleweight,Men
South Korea,KOR,3,2008,Handball,Handball,Women
South Korea,KOR,1,2008,Taekwondo,Heavyweight,Men
South Korea,KOR,2,2008,Archery,Individual,Men
South Korea,KOR,2,2008,Archery,Individual,Women
South Korea,KOR,3,2008,Archery,Individual,Women
South Korea,KOR,2,2008,Judo,Lightweight,Men
South Korea,KOR,1,2008,Weightlifting,Middleweight,Men
South Korea,KOR,2,2008,Artistic Gymnastics,Parallel Bars,Men
South Korea,KOR,1,2008,Weightlifting,Super-Heavyweight,Women
South Korea,KOR,1,2008,Archery,Team,Men
South Korea,KOR,1,2008,Archery,Team,Women
South Korea,KOR,3,2008,Table Tennis,Team,Men
South Korea,KOR,3,2008,Table Tennis,Team,Women
South Korea,KOR,3,2008,Boxing,Welterweight,Men
South Korea,KOR,1,2008,Taekwondo,Welterweight,Women
,SRB,3,1996,Volleyball,Volleyball,Men
,SRB,2,2000,Shooting,"Air Pistol, 10 metres",Women
,SRB,1,2000,Volleyball,Volleyball,Men
Lithuania,LTU,3,2008,Athletics,Discus Throw,Men
Lithuania,LTU,2,2008,Modern Pentathlon,Individual,Men
Lithuania,LTU,3,2008,Modern Pentathlon,Individual,Men
Lithuania,LTU,2,2008,Sailing,One Person Dinghy,Women
Lithuania,LTU,2,2008,Wrestling,"Super-Heavyweight, Greco-Roman",Men
Morocco,MUS,3,2008,Athletics,800 metres,Women
Morocco,MUS,2,2008,Athletics,Marathon,Men
,SRB,3,2000,Water Polo,Water Polo,Men
Moldova,MDA,3,2008,Boxing,Bantamweight,Men
Mexico,MEX,1,2008,Taekwondo,Flyweight,Men
Mexico,MEX,1,2008,Taekwondo,Heavyweight,Women
Mexico,MEX,3,2008,Weightlifting,Heavyweight,Women
Mexico,MEX,3,2008,Diving,Synchronized Platform,Women
Mongolia,MNG,1,2008,Boxing,Bantamweight,Men
Mongolia,MNG,1,2008,Judo,Half-Heavyweight,Men
Mongolia,MNG,2,2008,Boxing,Light-Flyweight,Men
Mongolia,MNG,2,2008,Shooting,"Sporting Pistol, 25 metres",Women
Mauritius,MUS,3,2008,Boxing,Bantamweight,Men
Netherlands,NLD,1,2008,Marathon Swimming,10 kilometres Open Water,Men
Netherlands,NLD,1,2008,Swimming,4 x 100 metres Freestyle Relay,Women
Netherlands,NLD,2,2008,Rowing,Eights,Women
Netherlands,NLD,3,2008,Judo,Extra-Lightweight,Men
Netherlands,NLD,3,2008,Judo,Half-Heavyweight,Men
Netherlands,NLD,3,2008,Judo,Half-Middleweight,Women
Netherlands,NLD,1,2008,Hockey,Hockey,Women
Netherlands,NLD,1,2008,Equestrian Dressage,Individual,Open
Netherlands,NLD,2,2008,Judo,Lightweight,Women
Netherlands,NLD,1,2008,Rowing,Lightweight Double Sculls,Women
Netherlands,NLD,3,2008,Judo,Middleweight,Women
Netherlands,NLD,1,2008,Cycling Track,Points Race,Women
Netherlands,NLD,2,2008,Equestrian Dressage,Team,Open
Netherlands,NLD,2,2008,Sailing,Three Person Keelboat,Women
Netherlands,NLD,2,2008,Sailing,Two Person Dinghy,Women
Netherlands,NLD,1,2008,Water Polo,Water Polo,Women
Nigeria,NGA,2,2008,Athletics,4 x 100 metres Relay,Women
Nigeria,NGA,2,2008,Football,Football,Men
Nigeria,NGA,3,2008,Taekwondo,Heavyweight,Men
Nigeria,NGA,2,2008,Athletics,Long Jump,Women
Nigeria,NGA,3,2008,Weightlifting,Super-Heavyweight,Women
Norway,NOR,2,2008,Swimming,100 metres Breaststroke,Men
Norway,NOR,2,2008,Athletics,20 kilometres Walk,Women
Norway,NOR,3,2008,Swimming,200 metres Breaststroke,Women
Norway,NOR,1,2008,Handball,Handball,Women
Norway,NOR,2,2008,Taekwondo,Heavyweight,Women
Norway,NOR,1,2008,Athletics,Javelin Throw,Men
Norway,NOR,2,2008,Canoe Sprint,"Kayak Singles, 1,000 metres",Men
Norway,NOR,1,2008,Rowing,Single Sculls,Men
Norway,NOR,2,2008,Shooting,Skeet,Men
New Zealand,NZL,2,2008,Athletics,"1,500 metres",Men
New Zealand,NZL,3,2008,Rowing,Coxless Pairs,Men
New Zealand,NZL,1,2008,Rowing,Double Sculls,Women
New Zealand,NZL,2,2008,Cycling Track,"Individual Pursuit, 4,000 metres",Men
New Zealand,NZL,3,2008,Triathlon,Olympic Distance,Men
New Zealand,NZL,1,2008,Athletics,Shot Put,Women
New Zealand,NZL,3,2008,Rowing,Single Sculls,Men
New Zealand,NZL,3,2008,Cycling Track,"Team Pursuit, 4,000 metres",Men
New Zealand,NZL,1,2008,Sailing,Windsurfer,Men
Panama,PAN,1,2008,Athletics,Long Jump,Men
Poland,POL,2,2008,Cycling Mountain Bike,Cross-Country,Women
Poland,POL,2,2008,Athletics,Discus Throw,Men
Poland,POL,2,2008,Fencing,"Épée, Team",Men
Poland,POL,3,2008,Weightlifting,Heavyweight,Men
Poland,POL,3,2008,Wrestling,"Heavyweight, Freestyle",Women
Poland,POL,1,2008,Artistic Gymnastics,Horse Vault,Men
Poland,POL,2,2008,Canoe Sprint,"Kayak Doubles, 500 metres",Women
Poland,POL,2,2008,Rowing,Lightweight Coxless Fours,Men
Poland,POL,1,2008,Weightlifting,Middle-Heavyweight,Men
Poland,POL,1,2008,Rowing,Quadruple Sculls,Men
Poland,POL,1,2008,Athletics,Shot Put,Men
Portugal,PRT,2,2008,Triathlon,Olympic Distance,Women
Portugal,PRT,1,2008,Athletics,Triple Jump,Men
North Korea,PRK,3,2008,Judo,Half-Lightweight,Men
North Korea,PRK,2,2008,Judo,Half-Lightweight,Women
North Korea,PRK,3,2008,Judo,Half-Middleweight,Women
North Korea,PRK,1,2008,Artistic Gymnastics,Horse Vault,Women
North Korea,PRK,2,2008,Weightlifting,Lightweight,Women
North Korea,PRK,1,2008,Weightlifting,Middleweight,Women
Romania,ROU,1,2008,Rowing,Coxless Pairs,Women
Romania,ROU,3,2008,Rowing,Eights,Women
Romania,ROU,2,2008,Fencing,"Épée, Individual",Women
Romania,ROU,1,2008,Judo,Extra-Lightweight,Women
Romania,ROU,1,2008,Artistic Gymnastics,Floor Exercise,Women
Romania,ROU,1,2008,Athletics,Marathon,Women
Romania,ROU,3,2008,Wrestling,"Middleweight, Freestyle",Men
Romania,ROU,3,2008,Fencing,"Sabre, Individual",Men
Romania,ROU,3,2008,Artistic Gymnastics,Team All-Around,Women
,SVN,3,1992,Rowing,Coxless Fours,Men
Russia,RUS,1,2008,Marathon Swimming,10 kilometres Open Water,Women
Russia,RUS,3,2008,Swimming,100 metres Backstroke,Men
Russia,RUS,1,2008,Athletics,20 kilometres Walk,Men
Russia,RUS,1,2008,Athletics,20 kilometres Walk,Women
Russia,RUS,3,2008,Swimming,200 metres Backstroke,Men
Russia,RUS,1,2008,Athletics,"3,000 metres Steeplechase",Women
Russia,RUS,3,2008,Athletics,"3,000 metres Steeplechase",Women
Russia,RUS,2,2008,Swimming,4 x 200 metres Freestyle Relay,Men
Russia,RUS,3,2008,Athletics,50 kilometres Walk,Men
Russia,RUS,2,2008,Shooting,"Air Pistol, 10 metres",Women
Russia,RUS,2,2008,Shooting,"Air Rifle, 10 metres",Women
Russia,RUS,3,2008,Basketball,Basketball,Women
Russia,RUS,2,2008,Canoe Sprint,"Canadian Doubles, 500 metres",Men
Russia,RUS,3,2008,Canoe Slalom,"Canadian Doubles, Slalom",Men
Russia,RUS,1,2008,Canoe Sprint,"Canadian Singles, 500 metres",Men
Russia,RUS,3,2008,Cycling Mountain Bike,Cross-Country,Women
Russia,RUS,1,2008,Artistic Swimming,Duet,Women
Russia,RUS,3,2008,Wrestling,"Featherweight, Freestyle",Men
Russia,RUS,1,2008,Wrestling,"Featherweight, Greco-Roman",Men
Russia,RUS,3,2008,Artistic Gymnastics,Floor Exercise,Men
Russia,RUS,3,2008,Boxing,Flyweight,Men
Russia,RUS,1,2008,Fencing,"Foil, Team",Women
Russia,RUS,3,2008,Shooting,"Free Pistol, 50 metres",Men
Russia,RUS,1,2008,Rhythmic Gymnastics,Group,Women
Russia,RUS,2,2008,Handball,Handball,Women
Russia,RUS,1,2008,Boxing,Heavyweight,Men
Russia,RUS,2,2008,Weightlifting,Heavyweight,Men
Russia,RUS,1,2008,Wrestling,"Heavyweight, Freestyle",Men
Russia,RUS,1,2008,Wrestling,"Heavyweight, Greco-Roman",Men
Russia,RUS,1,2008,Athletics,High Jump,Men
Russia,RUS,3,2008,Athletics,High Jump,Men
Russia,RUS,3,2008,Artistic Gymnastics,Horse Vault,Men
Russia,RUS,3,2008,Archery,Individual,Men
Russia,RUS,1,2008,Modern Pentathlon,Individual,Men
Russia,RUS,1,2008,Rhythmic Gymnastics,Individual,Women
Russia,RUS,1,2008,Weightlifting,Light-Heavyweight,Women
Russia,RUS,3,2008,Wrestling,"Light-Heavyweight, Freestyle",Men
Russia,RUS,1,2008,Boxing,Lightweight,Men
Russia,RUS,1,2008,Wrestling,"Lightweight, Freestyle",Men
Russia,RUS,1,2008,Wrestling,"Lightweight, Greco-Roman",Men
Russia,RUS,3,2008,Cycling Track,Madison,Men
Russia,RUS,1,2008,Wrestling,"Middleweight, Freestyle",Men
Russia,RUS,2,2008,Wrestling,"Middleweight, Freestyle",Women
Russia,RUS,3,2008,Diving,Platform,Men
Russia,RUS,2,2008,Athletics,Pole Vault,Men
Russia,RUS,1,2008,Athletics,Pole Vault,Women
Russia,RUS,3,2008,Athletics,Pole Vault,Women
Russia,RUS,3,2008,Cycling Road,"Road Race, Individual",Men
Russia,RUS,1,2008,Tennis,Singles,Women
Russia,RUS,2,2008,Tennis,Singles,Women
Russia,RUS,3,2008,Tennis,Singles,Women
Russia,RUS,2,2008,Diving,Springboard,Women
Russia,RUS,2,2008,Weightlifting,Super-Heavyweight,Men
Russia,RUS,1,2008,Wrestling,"Super-Heavyweight, Freestyle",Men
Russia,RUS,3,2008,Diving,Synchronized Platform,Men
Russia,RUS,2,2008,Diving,Synchronized Springboard,Men
Russia,RUS,2,2008,Diving,Synchronized Springboard,Women
Russia,RUS,1,2008,Artistic Swimming,Team,Women
Russia,RUS,3,2008,Shooting,Trap,Men
Russia,RUS,3,2008,Volleyball,Volleyball,Men
Samoa,WSM,2,2008,Weightlifting,Super-Heavyweight,Women
Singapore,SGP,2,2008,Table Tennis,Team,Women
,SVN,3,1992,Rowing,Coxless Pairs,Men
,SVN,2,1996,Athletics,100 metres Hurdles,Women
,SVN,2,1996,Canoe Slalom,"Kayak Singles, Slalom",Men
,SVN,1,2000,Rowing,Double Sculls,Men
,SVN,1,2000,Shooting,"Small-Bore Rifle, Three Positions, 50 metres",Men
Serbia,SRB,2,2008,Swimming,100 metres Butterfly,Men
Serbia,SRB,3,2008,Tennis,Singles,Men
Serbia,SRB,3,2008,Water Polo,Water Polo,Men
Sudan,SDN,2,2008,Athletics,800 metres,Men
Switzerland,CHE,3,2008,Cycling Mountain Bike,Cross-Country,Men
Switzerland,CHE,1,2008,Tennis,Doubles,Men
Switzerland,CHE,1,2008,Cycling Road,Individual Time Trial,Men
Switzerland,CHE,3,2008,Cycling Road,Individual Time Trial,Women
Switzerland,CHE,3,2008,Judo,Middleweight,Men
Switzerland,CHE,2,2008,Cycling Road,"Road Race, Individual",Men
Switzerland,CHE,3,2008,Equestrian Jumping,Team,Open
Slovakia,SVK,1,2008,Canoe Slalom,"Canadian Doubles, Slalom",Men
Slovakia,SVK,1,2008,Canoe Slalom,"Canadian Singles, Slalom",Men
Slovakia,SVK,2,2008,Canoe Sprint,"Kayak Fours, 1,000 metres",Men
Slovakia,SVK,1,2008,Canoe Slalom,"Kayak Singles, Slalom",Women
Slovakia,SVK,2,2008,Wrestling,"Super-Heavyweight, Freestyle",Men
Slovakia,SVK,2,2008,Shooting,Trap,Women
Sweden,SWE,2,2008,Tennis,Doubles,Men
